-15,-15,600,340,2.05,-15,-14,600,340,2.44,-15,-13,600,340,2.22,-15,-12,600,340,1.91,-15,-11,600,340,1.61,-15,-10,600,340,1.83,-15,-9,600,340,1.88,-15,-8,600,340,1.92,-15,-7,600,340,1.93,-15,-6,600,340,2.36,-15,-5,600,340,2.07,-15,-4,600,340,1.52,-15,-3,600,340,1.61,-15,-2,600,340,2.39,-15,-1,600,340,2.30,-15,1,600,340,2.23,-15,2,600,340,1.80,-15,3,600,340,1.80,-15,4,600,340,1.72,-15,5,600,340,2.08,-15,6,600,340,2.50,-15,7,600,340,2.34,-15,8,600,340,2.20,-15,9,600,340,2.18,-15,10,600,340,2.23,-15,11,600,340,2.07,-15,12,600,340,1.99,-15,13,600,340,1.90,-15,14,600,340,2.24,-15,15,600,340,2.30
-14,-15,600,340,2.27,-14,-14,600,340,2.41,-14,-13,600,340,2.13,-14,-12,600,340,1.75,-14,-11,600,340,1.63,-14,-10,600,340,1.78,-14,-9,600,340,2.30,-14,-8,600,340,1.77,-14,-7,600,340,1.66,-14,-6,600,340,2.03,-14,-5,600,340,1.73,-14,-4,600,340,2.06,-14,-3,600,340,2.11,-14,-2,600,340,1.79,-14,-1,600,340,2.27,-14,1,600,340,1.62,-14,2,600,340,1.95,-14,3,600,340,1.77,-14,4,600,340,1.52,-14,5,600,340,1.58,-14,6,600,340,2.33,-14,7,600,340,1.83,-14,8,600,340,2.20,-14,9,600,340,1.57,-14,10,600,340,2.46,-14,11,600,340,1.92,-14,12,600,340,2.16,-14,13,600,340,2.03,-14,14,600,340,1.76,-14,15,600,340,2.28
-13,-15,600,340,2.48,-13,-14,600,340,2.23,-13,-13,600,340,2.27,-13,-12,600,340,1.95,-13,-11,600,340,1.81,-13,-10,600,340,2.45,-13,-9,600,340,2.21,-13,-8,600,340,1.70,-13,-7,600,340,1.96,-13,-6,600,340,1.64,-13,-5,600,340,1.94,-13,-4,600,340,1.54,-13,-3,600,340,2.47,-13,-2,600,340,2.35,-13,-1,600,340,1.60,-13,1,600,340,1.91,-13,2,600,340,1.75,-13,3,600,340,2.00,-13,4,600,340,1.76,-13,5,600,340,2.44,-13,6,600,340,1.75,-13,7,600,340,1.69,-13,8,600,340,1.76,-13,9,600,340,2.29,-13,10,600,340,1.56,-13,11,600,340,2.25,-13,12,600,340,1.98,-13,13,600,340,2.48,-13,14,600,340,2.32,-13,15,600,340,2.24
-12,-15,600,340,2.39,-12,-14,600,340,2.36,-12,-13,600,340,2.47,-12,-12,600,340,1.91,-12,-11,600,340,1.64,-12,-10,600,340,2.13,-12,-9,600,340,2.36,-12,-8,600,340,2.14,-12,-7,600,340,1.50,-12,-6,600,340,1.62,-12,-5,600,340,2.13,-12,-4,600,340,1.98,-12,-3,600,340,1.96,-12,-2,600,340,2.40,-12,-1,600,340,1.62,-12,1,600,340,1.54,-12,2,600,340,1.64,-12,3,600,340,2.40,-12,4,600,340,1.72,-12,5,600,340,1.99,-12,6,600,340,1.78,-12,7,600,340,1.78,-12,8,600,340,2.36,-12,9,600,340,1.76,-12,10,600,340,2.49,-12,11,600,340,2.13,-12,12,600,340,2.14,-12,13,600,340,2.15,-12,14,600,340,2.10,-12,15,600,340,2.44
-11,-15,600,340,1.90,-11,-14,600,340,1.74,-11,-13,600,340,1.63,-11,-12,600,340,2.05,-11,-11,600,340,1.79,-11,-10,600,340,2.32,-11,-9,600,340,2.41,-11,-8,600,340,2.19,-11,-7,600,340,2.29,-11,-6,600,340,2.18,-11,-5,600,340,2.39,-11,-4,600,340,1.84,-11,-3,600,340,2.23,-11,-2,600,340,2.26,-11,-1,600,340,1.95,-11,1,600,340,2.41,-11,2,600,340,1.76,-11,3,600,340,2.16,-11,4,600,340,1.77,-11,5,600,340,1.54,-11,6,600,340,2.46,-11,7,600,340,1.98,-11,8,600,340,2.28,-11,9,600,340,1.60,-11,10,600,340,1.54,-11,11,600,340,1.68,-11,12,600,340,1.74,-11,13,600,340,1.50,-11,14,600,340,2.18,-11,15,600,340,1.71
-10,-15,600,340,1.83,-10,-14,600,340,2.07,-10,-13,600,340,2.33,-10,-12,600,340,1.54,-10,-11,600,340,1.94,-10,-10,600,340,1.99,-10,-9,600,340,1.77,-10,-8,600,340,2.49,-10,-7,600,340,1.77,-10,-6,600,340,1.67,-10,-5,600,340,2.25,-10,-4,600,340,1.86,-10,-3,600,340,2.01,-10,-2,600,340,1.55,-10,-1,600,340,2.40,-10,1,600,340,2.47,-10,2,600,340,1.62,-10,3,600,340,1.68,-10,4,600,340,2.25,-10,5,600,340,2.00,-10,6,600,340,1.91,-10,7,600,340,1.58,-10,8,600,340,1.55,-10,9,600,340,2.10,-10,10,600,340,2.23,-10,11,600,340,2.41,-10,12,600,340,1.59,-10,13,600,340,1.54,-10,14,600,340,1.85,-10,15,600,340,2.33
-9,-15,600,340,2.18,-9,-14,600,340,1.66,-9,-13,600,340,2.49,-9,-12,600,340,1.93,-9,-11,600,340,1.85,-9,-10,600,340,2.40,-9,-9,600,340,2.50,-9,-8,600,340,2.29,-9,-7,600,340,2.36,-9,-6,600,340,2.27,-9,-5,600,340,2.39,-9,-4,600,340,2.48,-9,-3,600,340,1.64,-9,-2,600,340,1.64,-9,-1,600,340,1.89,-9,1,600,340,2.04,-9,2,600,340,1.65,-9,3,600,340,1.69,-9,4,600,340,1.68,-9,5,600,340,2.01,-9,6,600,340,2.38,-9,7,600,340,2.30,-9,8,600,340,1.80,-9,9,600,340,2.35,-9,10,600,340,2.38,-9,11,600,340,2.25,-9,12,600,340,2.12,-9,13,600,340,1.99,-9,14,600,340,2.17,-9,15,600,340,2.21
-8,-15,600,340,1.94,-8,-14,600,340,1.56,-8,-13,600,340,2.18,-8,-12,600,340,2.11,-8,-11,600,340,2.21,-8,-10,600,340,2.35,-8,-9,600,340,2.48,-8,-8,600,340,1.76,-8,-7,600,340,2.36,-8,-6,600,340,1.83,-8,-5,600,340,2.48,-8,-4,600,340,2.17,-8,-3,600,340,2.17,-8,-2,600,340,1.54,-8,-1,600,340,1.83,-8,1,600,340,2.10,-8,2,600,340,2.19,-8,3,600,340,1.58,-8,4,600,340,2.31,-8,5,600,340,2.05,-8,6,600,340,1.93,-8,7,600,340,1.58,-8,8,600,340,2.20,-8,9,600,340,1.60,-8,10,600,340,1.71,-8,11,600,340,2.08,-8,12,600,340,2.37,-8,13,600,340,1.80,-8,14,600,340,2.35,-8,15,600,340,2.48
-7,-15,600,340,2.36,-7,-14,600,340,2.07,-7,-13,600,340,1.93,-7,-12,600,340,2.17,-7,-11,600,340,2.01,-7,-10,600,340,2.17,-7,-9,600,340,1.94,-7,-8,600,340,2.28,-7,-7,600,340,2.14,-7,-6,600,340,2.14,-7,-5,600,340,2.19,-7,-4,600,340,2.46,-7,-3,600,340,1.63,-7,-2,600,340,2.06,-7,-1,600,340,2.18,-7,1,600,340,1.97,-7,2,600,340,1.64,-7,3,600,340,2.31,-7,4,600,340,2.38,-7,5,600,340,1.99,-7,6,600,340,2.03,-7,7,600,340,1.65,-7,8,600,340,2.46,-7,9,600,340,1.64,-7,10,600,340,1.99,-7,11,600,340,1.63,-7,12,600,340,2.11,-7,13,600,340,1.65,-7,14,600,340,1.76,-7,15,600,340,2.42
-6,-15,600,340,2.42,-6,-14,600,340,2.30,-6,-13,600,340,2.07,-6,-12,600,340,2.02,-6,-11,600,340,1.82,-6,-10,600,340,2.35,-6,-9,600,340,2.12,-6,-8,600,340,1.85,-6,-7,600,340,2.12,-6,-6,600,340,1.79,-6,-5,600,340,1.93,-6,-4,600,340,1.70,-6,-3,600,340,2.33,-6,-2,600,340,2.32,-6,-1,600,340,2.18,-6,1,600,340,2.14,-6,2,600,340,1.90,-6,3,600,340,2.15,-6,4,600,340,1.78,-6,5,600,340,1.85,-6,6,600,340,1.93,-6,7,600,340,2.39,-6,8,600,340,1.77,-6,9,600,340,2.44,-6,10,600,340,1.56,-6,11,600,340,2.33,-6,12,600,340,2.33,-6,13,600,340,1.88,-6,14,600,340,2.04,-6,15,600,340,2.00
