-15,-15,360,20,1.71,-15,-14,360,20,2.05,-15,-13,360,20,1.90,-15,-12,360,20,1.75,-15,-11,360,20,1.78,-15,-10,360,20,1.91,-15,-9,360,20,1.92,-15,-8,360,20,2.25,-15,-7,360,20,1.51,-15,-6,360,20,1.81,-15,-5,360,20,2.39,-15,-4,360,20,2.19,-15,-3,360,20,1.51,-15,-2,360,20,2.36,-15,-1,360,20,1.60,-15,1,360,20,1.94,-15,2,360,20,1.66,-15,3,360,20,1.62,-15,4,360,20,2.22,-15,5,360,20,2.05,-15,6,360,20,2.49,-15,7,360,20,1.73,-15,8,360,20,2.06,-15,9,360,20,2.42,-15,10,360,20,2.24,-15,11,360,20,2.35,-15,12,360,20,2.31,-15,13,360,20,1.67,-15,14,360,20,2.17,-15,15,360,20,2.30
-14,-15,360,20,2.29,-14,-14,360,20,2.04,-14,-13,360,20,1.74,-14,-12,360,20,2.42,-14,-11,360,20,1.61,-14,-10,360,20,1.65,-14,-9,360,20,2.06,-14,-8,360,20,1.88,-14,-7,360,20,2.30,-14,-6,360,20,1.84,-14,-5,360,20,1.81,-14,-4,360,20,2.49,-14,-3,360,20,1.77,-14,-2,360,20,2.03,-14,-1,360,20,1.91,-14,1,360,20,2.21,-14,2,360,20,1.59,-14,3,360,20,1.91,-14,4,360,20,1.54,-14,5,360,20,1.76,-14,6,360,20,2.15,-14,7,360,20,1.81,-14,8,360,20,2.37,-14,9,360,20,1.95,-14,10,360,20,2.20,-14,11,360,20,2.47,-14,12,360,20,1.74,-14,13,360,20,1.99,-14,14,360,20,2.40,-14,15,360,20,1.68
-13,-15,360,20,1.58,-13,-14,360,20,1.64,-13,-13,360,20,2.00,-13,-12,360,20,2.50,-13,-11,360,20,1.70,-13,-10,360,20,1.77,-13,-9,360,20,2.42,-13,-8,360,20,1.88,-13,-7,360,20,1.89,-13,-6,360,20,2.05,-13,-5,360,20,2.38,-13,-4,360,20,2.41,-13,-3,360,20,1.83,-13,-2,360,20,2.37,-13,-1,360,20,1.88,-13,1,360,20,2.22,-13,2,360,20,1.61,-13,3,360,20,2.17,-13,4,360,20,1.87,-13,5,360,20,1.97,-13,6,360,20,2.05,-13,7,360,20,1.64,-13,8,360,20,1.89,-13,9,360,20,1.86,-13,10,360,20,1.74,-13,11,360,20,1.86,-13,12,360,20,1.82,-13,13,360,20,2.19,-13,14,360,20,2.32,-13,15,360,20,1.59
-12,-15,360,20,1.93,-12,-14,360,20,2.31,-12,-13,360,20,1.99,-12,-12,360,20,1.53,-12,-11,360,20,2.35,-12,-10,360,20,1.79,-12,-9,360,20,2.15,-12,-8,360,20,1.98,-12,-7,360,20,1.75,-12,-6,360,20,1.68,-12,-5,360,20,1.56,-12,-4,360,20,2.19,-12,-3,360,20,2.21,-12,-2,360,20,2.09,-12,-1,360,20,2.13,-12,1,360,20,2.10,-12,2,360,20,1.60,-12,3,360,20,1.60,-12,4,360,20,2.16,-12,5,360,20,2.03,-12,6,360,20,2.13,-12,7,360,20,1.90,-12,8,360,20,1.90,-12,9,360,20,1.55,-12,10,360,20,1.96,-12,11,360,20,1.69,-12,12,360,20,1.59,-12,13,360,20,2.23,-12,14,360,20,2.15,-12,15,360,20,2.41
-11,-15,360,20,2.14,-11,-14,360,20,1.83,-11,-13,360,20,1.57,-11,-12,360,20,1.86,-11,-11,360,20,2.49,-11,-10,360,20,1.99,-11,-9,360,20,1.99,-11,-8,360,20,1.76,-11,-7,360,20,2.37,-11,-6,360,20,2.45,-11,-5,360,20,2.00,-11,-4,360,20,1.67,-11,-3,360,20,2.20,-11,-2,360,20,2.30,-11,-1,360,20,1.96,-11,1,360,20,2.32,-11,2,360,20,2.03,-11,3,360,20,2.25,-11,4,360,20,1.65,-11,5,360,20,1.61,-11,6,360,20,1.58,-11,7,360,20,2.36,-11,8,360,20,1.71,-11,9,360,20,1.88,-11,10,360,20,1.79,-11,11,360,20,1.59,-11,12,360,20,2.17,-11,13,360,20,1.88,-11,14,360,20,1.90,-11,15,360,20,1.76
-10,-15,360,20,1.97,-10,-14,360,20,1.99,-10,-13,360,20,2.40,-10,-12,360,20,1.59,-10,-11,360,20,1.53,-10,-10,360,20,1.54,-10,-9,360,20,1.67,-10,-8,360,20,1.63,-10,-7,360,20,1.83,-10,-6,360,20,2.00,-10,-5,360,20,1.59,-10,-4,360,20,1.95,-10,-3,360,20,1.75,-10,-2,360,20,2.18,-10,-1,360,20,2.07,-10,1,360,20,2.41,-10,2,360,20,1.91,-10,3,360,20,1.80,-10,4,360,20,2.20,-10,5,360,20,1.75,-10,6,360,20,1.75,-10,7,360,20,1.98,-10,8,360,20,2.39,-10,9,360,20,1.94,-10,10,360,20,2.26,-10,11,360,20,1.70,-10,12,360,20,2.33,-10,13,360,20,2.41,-10,14,360,20,2.00,-10,15,360,20,2.26
-9,-15,360,20,1.71,-9,-14,360,20,1.54,-9,-13,360,20,2.17,-9,-12,360,20,1.59,-9,-11,360,20,2.02,-9,-10,360,20,1.59,-9,-9,360,20,1.98,-9,-8,360,20,1.73,-9,-7,360,20,1.71,-9,-6,360,20,2.05,-9,-5,360,20,1.54,-9,-4,360,20,1.64,-9,-3,360,20,1.69,-9,-2,360,20,1.71,-9,-1,360,20,2.19,-9,1,360,20,1.61,-9,2,360,20,2.21,-9,3,360,20,2.11,-9,4,360,20,1.89,-9,5,360,20,2.36,-9,6,360,20,2.38,-9,7,360,20,1.79,-9,8,360,20,1.58,-9,9,360,20,1.65,-9,10,360,20,2.18,-9,11,360,20,1.61,-9,12,360,20,2.40,-9,13,360,20,2.25,-9,14,360,20,2.45,-9,15,360,20,1.96
-8,-15,360,20,2.14,-8,-14,360,20,2.11,-8,-13,360,20,2.03,-8,-12,360,20,2.13,-8,-11,360,20,2.43,-8,-10,360,20,1.82,-8,-9,360,20,2.32,-8,-8,360,20,1.86,-8,-7,360,20,2.26,-8,-6,360,20,2.17,-8,-5,360,20,1.73,-8,-4,360,20,1.83,-8,-3,360,20,1.88,-8,-2,360,20,2.19,-8,-1,360,20,2.37,-8,1,360,20,2.08,-8,2,360,20,1.81,-8,3,360,20,2.01,-8,4,360,20,1.63,-8,5,360,20,2.39,-8,6,360,20,1.97,-8,7,360,20,2.36,-8,8,360,20,1.55,-8,9,360,20,1.58,-8,10,360,20,2.27,-8,11,360,20,2.29,-8,12,360,20,2.12,-8,13,360,20,2.19,-8,14,360,20,1.61,-8,15,360,20,2.44
-7,-15,360,20,2.30,-7,-14,360,20,1.89,-7,-13,360,20,2.22,-7,-12,360,20,2.15,-7,-11,360,20,1.53,-7,-10,360,20,2.15,-7,-9,360,20,2.18,-7,-8,360,20,1.77,-7,-7,360,20,1.69,-7,-6,360,20,1.80,-7,-5,360,20,2.12,-7,-4,360,20,2.11,-7,-3,360,20,2.03,-7,-2,360,20,1.84,-7,-1,360,20,1.73,-7,1,360,20,1.73,-7,2,360,20,1.89,-7,3,360,20,1.99,-7,4,360,20,2.22,-7,5,360,20,1.65,-7,6,360,20,2.08,-7,7,360,20,1.78,-7,8,360,20,2.12,-7,9,360,20,1.82,-7,10,360,20,2.21,-7,11,360,20,1.87,-7,12,360,20,1.76,-7,13,360,20,1.90,-7,14,360,20,1.81,-7,15,360,20,2.36
-6,-15,360,20,1.89,-6,-14,360,20,2.03,-6,-13,360,20,1.72,-6,-12,360,20,1.68,-6,-11,360,20,2.24,-6,-10,360,20,2.33,-6,-9,360,20,2.07,-6,-8,360,20,2.05,-6,-7,360,20,2.47,-6,-6,360,20,2.44,-6,-5,360,20,2.46,-6,-4,360,20,1.80,-6,-3,360,20,2.37,-6,-2,360,20,2.08,-6,-1,360,20,2.00,-6,1,360,20,2.47,-6,2,360,20,2.29,-6,3,360,20,2.25,-6,4,360,20,2.48,-6,5,360,20,1.71,-6,6,360,20,2.31,-6,7,360,20,1.95,-6,8,360,20,2.47,-6,9,360,20,1.58,-6,10,360,20,1.95,-6,11,360,20,2.49,-6,12,360,20,1.62,-6,13,360,20,2.46,-6,14,360,20,2.37,-6,15,360,20,1.51
