-15,-15,60,0,1.85,-15,-14,60,0,1.82,-15,-13,60,0,1.63,-15,-12,60,0,2.35,-15,-11,60,0,1.65,-15,-10,60,0,2.27,-15,-9,60,0,2.21,-15,-8,60,0,2.50,-15,-7,60,0,2.32,-15,-6,60,0,2.26,-15,-5,60,0,2.43,-15,-4,60,0,2.07,-15,-3,60,0,2.20,-15,-2,60,0,2.31,-15,-1,60,0,1.52,-15,1,60,0,1.95,-15,2,60,0,1.57,-15,3,60,0,1.84,-15,4,60,0,1.92,-15,5,60,0,2.12,-15,6,60,0,1.69,-15,7,60,0,1.57,-15,8,60,0,2.12,-15,9,60,0,1.77,-15,10,60,0,2.41,-15,11,60,0,1.75,-15,12,60,0,2.28,-15,13,60,0,1.83,-15,14,60,0,2.30,-15,15,60,0,1.67
-14,-15,60,0,1.67,-14,-14,60,0,2.33,-14,-13,60,0,1.98,-14,-12,60,0,1.84,-14,-11,60,0,2.32,-14,-10,60,0,2.30,-14,-9,60,0,1.94,-14,-8,60,0,1.83,-14,-7,60,0,2.31,-14,-6,60,0,1.76,-14,-5,60,0,1.68,-14,-4,60,0,2.07,-14,-3,60,0,1.78,-14,-2,60,0,1.97,-14,-1,60,0,2.47,-14,1,60,0,1.71,-14,2,60,0,1.53,-14,3,60,0,1.67,-14,4,60,0,1.77,-14,5,60,0,1.81,-14,6,60,0,2.40,-14,7,60,0,2.00,-14,8,60,0,1.52,-14,9,60,0,2.04,-14,10,60,0,1.87,-14,11,60,0,1.70,-14,12,60,0,1.80,-14,13,60,0,1.92,-14,14,60,0,1.71,-14,15,60,0,2.12
-13,-15,60,0,1.81,-13,-14,60,0,1.52,-13,-13,60,0,1.91,-13,-12,60,0,2.33,-13,-11,60,0,2.44,-13,-10,60,0,2.25,-13,-9,60,0,1.56,-13,-8,60,0,2.07,-13,-7,60,0,1.64,-13,-6,60,0,1.94,-13,-5,60,0,1.81,-13,-4,60,0,2.48,-13,-3,60,0,2.49,-13,-2,60,0,1.94,-13,-1,60,0,2.34,-13,1,60,0,1.73,-13,2,60,0,1.96,-13,3,60,0,2.16,-13,4,60,0,2.10,-13,5,60,0,1.81,-13,6,60,0,2.42,-13,7,60,0,1.52,-13,8,60,0,2.29,-13,9,60,0,1.80,-13,10,60,0,1.61,-13,11,60,0,1.80,-13,12,60,0,2.29,-13,13,60,0,2.11,-13,14,60,0,1.52,-13,15,60,0,2.48
-12,-15,60,0,2.29,-12,-14,60,0,1.79,-12,-13,60,0,1.70,-12,-12,60,0,2.05,-12,-11,60,0,2.30,-12,-10,60,0,1.84,-12,-9,60,0,2.11,-12,-8,60,0,2.05,-12,-7,60,0,1.73,-12,-6,60,0,2.48,-12,-5,60,0,1.61,-12,-4,60,0,2.14,-12,-3,60,0,1.69,-12,-2,60,0,2.08,-12,-1,60,0,1.69,-12,1,60,0,2.15,-12,2,60,0,2.47,-12,3,60,0,2.43,-12,4,60,0,2.34,-12,5,60,0,1.70,-12,6,60,0,2.09,-12,7,60,0,2.31,-12,8,60,0,1.59,-12,9,60,0,1.91,-12,10,60,0,1.62,-12,11,60,0,1.80,-12,12,60,0,1.66,-12,13,60,0,1.96,-12,14,60,0,2.01,-12,15,60,0,1.85
-11,-15,60,0,1.94,-11,-14,60,0,1.83,-11,-13,60,0,2.21,-11,-12,60,0,2.13,-11,-11,60,0,2.31,-11,-10,60,0,2.39,-11,-9,60,0,1.78,-11,-8,60,0,1.69,-11,-7,60,0,2.05,-11,-6,60,0,2.33,-11,-5,60,0,2.05,-11,-4,60,0,1.70,-11,-3,60,0,1.81,-11,-2,60,0,2.07,-11,-1,60,0,1.63,-11,1,60,0,2.34,-11,2,60,0,2.38,-11,3,60,0,1.54,-11,4,60,0,2.32,-11,5,60,0,1.73,-11,6,60,0,2.11,-11,7,60,0,2.37,-11,8,60,0,2.33,-11,9,60,0,2.24,-11,10,60,0,2.31,-11,11,60,0,1.97,-11,12,60,0,1.54,-11,13,60,0,1.51,-11,14,60,0,2.45,-11,15,60,0,2.01
-10,-15,60,0,2.29,-10,-14,60,0,2.45,-10,-13,60,0,2.26,-10,-12,60,0,2.00,-10,-11,60,0,1.67,-10,-10,60,0,1.81,-10,-9,60,0,1.57,-10,-8,60,0,1.74,-10,-7,60,0,2.41,-10,-6,60,0,2.30,-10,-5,60,0,2.12,-10,-4,60,0,2.36,-10,-3,60,0,1.59,-10,-2,60,0,2.35,-10,-1,60,0,1.95,-10,1,60,0,1.71,-10,2,60,0,2.35,-10,3,60,0,1.76,-10,4,60,0,2.29,-10,5,60,0,1.89,-10,6,60,0,2.08,-10,7,60,0,2.25,-10,8,60,0,2.19,-10,9,60,0,2.20,-10,10,60,0,1.86,-10,11,60,0,2.33,-10,12,60,0,2.40,-10,13,60,0,2.06,-10,14,60,0,1.63,-10,15,60,0,1.78
-9,-15,60,0,1.71,-9,-14,60,0,2.35,-9,-13,60,0,2.36,-9,-12,60,0,1.59,-9,-11,60,0,1.54,-9,-10,60,0,2.30,-9,-9,60,0,2.03,-9,-8,60,0,2.05,-9,-7,60,0,2.29,-9,-6,60,0,2.26,-9,-5,60,0,2.39,-9,-4,60,0,1.77,-9,-3,60,0,1.86,-9,-2,60,0,1.81,-9,-1,60,0,2.30,-9,1,60,0,2.29,-9,2,60,0,2.02,-9,3,60,0,2.47,-9,4,60,0,2.38,-9,5,60,0,2.31,-9,6,60,0,1.98,-9,7,60,0,2.44,-9,8,60,0,1.54,-9,9,60,0,1.76,-9,10,60,0,1.75,-9,11,60,0,2.17,-9,12,60,0,2.11,-9,13,60,0,1.78,-9,14,60,0,2.21,-9,15,60,0,2.08
-8,-15,60,0,1.57,-8,-14,60,0,1.96,-8,-13,60,0,1.63,-8,-12,60,0,1.88,-8,-11,60,0,1.72,-8,-10,60,0,1.89,-8,-9,60,0,2.31,-8,-8,60,0,2.03,-8,-7,60,0,2.20,-8,-6,60,0,2.20,-8,-5,60,0,2.05,-8,-4,60,0,2.48,-8,-3,60,0,2.49,-8,-2,60,0,2.00,-8,-1,60,0,1.88,-8,1,60,0,2.06,-8,2,60,0,2.20,-8,3,60,0,1.52,-8,4,60,0,2.36,-8,5,60,0,1.51,-8,6,60,0,2.11,-8,7,60,0,1.88,-8,8,60,0,2.08,-8,9,60,0,2.43,-8,10,60,0,2.32,-8,11,60,0,2.49,-8,12,60,0,2.07,-8,13,60,0,2.06,-8,14,60,0,1.86,-8,15,60,0,1.73
-7,-15,60,0,2.32,-7,-14,60,0,2.34,-7,-13,60,0,1.59,-7,-12,60,0,2.48,-7,-11,60,0,1.82,-7,-10,60,0,1.56,-7,-9,60,0,2.25,-7,-8,60,0,2.25,-7,-7,60,0,1.62,-7,-6,60,0,1.51,-7,-5,60,0,1.56,-7,-4,60,0,1.90,-7,-3,60,0,2.16,-7,-2,60,0,2.27,-7,-1,60,0,2.22,-7,1,60,0,2.19,-7,2,60,0,2.01,-7,3,60,0,1.66,-7,4,60,0,2.16,-7,5,60,0,1.69,-7,6,60,0,2.11,-7,7,60,0,1.61,-7,8,60,0,2.07,-7,9,60,0,1.52,-7,10,60,0,2.13,-7,11,60,0,1.92,-7,12,60,0,1.96,-7,13,60,0,1.67,-7,14,60,0,2.47,-7,15,60,0,2.43
-6,-15,60,0,2.13,-6,-14,60,0,1.92,-6,-13,60,0,1.74,-6,-12,60,0,2.25,-6,-11,60,0,1.64,-6,-10,60,0,2.28,-6,-9,60,0,1.51,-6,-8,60,0,2.38,-6,-7,60,0,2.32,-6,-6,60,0,2.45,-6,-5,60,0,1.54,-6,-4,60,0,1.56,-6,-3,60,0,2.29,-6,-2,60,0,2.10,-6,-1,60,0,2.26,-6,1,60,0,2.31,-6,2,60,0,1.66,-6,3,60,0,1.57,-6,4,60,0,1.80,-6,5,60,0,2.36,-6,6,60,0,1.56,-6,7,60,0,1.94,-6,8,60,0,1.97,-6,9,60,0,2.41,-6,10,60,0,1.74,-6,11,60,0,2.46,-6,12,60,0,2.15,-6,13,60,0,2.12,-6,14,60,0,1.74,-6,15,60,0,1.58
