-15,-15,645,20,1.84,-15,-14,645,20,2.26,-15,-13,645,20,1.81,-15,-12,645,20,2.27,-15,-11,645,20,1.53,-15,-10,645,20,1.88,-15,-9,645,20,1.52,-15,-8,645,20,2.11,-15,-7,645,20,2.47,-15,-6,645,20,2.47,-15,-5,645,20,2.43,-15,-4,645,20,1.65,-15,-3,645,20,2.42,-15,-2,645,20,1.86,-15,-1,645,20,1.65,-15,1,645,20,1.59,-15,2,645,20,2.45,-15,3,645,20,2.22,-15,4,645,20,2.46,-15,5,645,20,2.43,-15,6,645,20,2.19,-15,7,645,20,1.60,-15,8,645,20,1.92,-15,9,645,20,1.80,-15,10,645,20,1.58,-15,11,645,20,1.55,-15,12,645,20,2.18,-15,13,645,20,2.24,-15,14,645,20,2.38,-15,15,645,20,1.84
-14,-15,645,20,1.83,-14,-14,645,20,1.91,-14,-13,645,20,1.58,-14,-12,645,20,1.51,-14,-11,645,20,1.95,-14,-10,645,20,1.66,-14,-9,645,20,2.22,-14,-8,645,20,1.51,-14,-7,645,20,1.80,-14,-6,645,20,2.23,-14,-5,645,20,1.98,-14,-4,645,20,2.34,-14,-3,645,20,2.39,-14,-2,645,20,1.53,-14,-1,645,20,2.08,-14,1,645,20,2.47,-14,2,645,20,1.54,-14,3,645,20,1.90,-14,4,645,20,1.95,-14,5,645,20,1.82,-14,6,645,20,2.17,-14,7,645,20,2.28,-14,8,645,20,1.54,-14,9,645,20,1.60,-14,10,645,20,2.32,-14,11,645,20,1.75,-14,12,645,20,1.66,-14,13,645,20,1.78,-14,14,645,20,2.08,-14,15,645,20,1.79
-13,-15,645,20,1.78,-13,-14,645,20,1.83,-13,-13,645,20,2.34,-13,-12,645,20,2.40,-13,-11,645,20,1.86,-13,-10,645,20,2.27,-13,-9,645,20,1.75,-13,-8,645,20,2.08,-13,-7,645,20,2.44,-13,-6,645,20,1.84,-13,-5,645,20,2.15,-13,-4,645,20,2.14,-13,-3,645,20,1.52,-13,-2,645,20,1.85,-13,-1,645,20,1.58,-13,1,645,20,2.26,-13,2,645,20,1.78,-13,3,645,20,2.37,-13,4,645,20,2.08,-13,5,645,20,1.66,-13,6,645,20,2.06,-13,7,645,20,1.89,-13,8,645,20,1.68,-13,9,645,20,2.11,-13,10,645,20,2.13,-13,11,645,20,2.30,-13,12,645,20,2.48,-13,13,645,20,1.70,-13,14,645,20,2.11,-13,15,645,20,1.90
-12,-15,645,20,2.30,-12,-14,645,20,2.11,-12,-13,645,20,1.84,-12,-12,645,20,1.68,-12,-11,645,20,1.55,-12,-10,645,20,2.22,-12,-9,645,20,1.71,-12,-8,645,20,2.28,-12,-7,645,20,1.82,-12,-6,645,20,1.97,-12,-5,645,20,2.09,-12,-4,645,20,2.02,-12,-3,645,20,1.66,-12,-2,645,20,2.08,-12,-1,645,20,2.50,-12,1,645,20,2.48,-12,2,645,20,2.44,-12,3,645,20,2.19,-12,4,645,20,2.18,-12,5,645,20,1.79,-12,6,645,20,1.58,-12,7,645,20,2.47,-12,8,645,20,1.84,-12,9,645,20,2.05,-12,10,645,20,2.32,-12,11,645,20,1.57,-12,12,645,20,1.97,-12,13,645,20,1.59,-12,14,645,20,1.56,-12,15,645,20,2.26
-11,-15,645,20,1.80,-11,-14,645,20,2.08,-11,-13,645,20,1.86,-11,-12,645,20,1.83,-11,-11,645,20,1.87,-11,-10,645,20,1.64,-11,-9,645,20,1.75,-11,-8,645,20,1.53,-11,-7,645,20,1.55,-11,-6,645,20,2.31,-11,-5,645,20,1.96,-11,-4,645,20,1.77,-11,-3,645,20,1.80,-11,-2,645,20,2.19,-11,-1,645,20,2.08,-11,1,645,20,2.19,-11,2,645,20,2.24,-11,3,645,20,2.42,-11,4,645,20,1.66,-11,5,645,20,1.65,-11,6,645,20,2.35,-11,7,645,20,1.76,-11,8,645,20,2.10,-11,9,645,20,1.59,-11,10,645,20,1.96,-11,11,645,20,1.51,-11,12,645,20,1.82,-11,13,645,20,2.25,-11,14,645,20,2.16,-11,15,645,20,2.27
-10,-15,645,20,1.81,-10,-14,645,20,2.48,-10,-13,645,20,1.73,-10,-12,645,20,2.33,-10,-11,645,20,1.75,-10,-10,645,20,1.82,-10,-9,645,20,2.03,-10,-8,645,20,2.48,-10,-7,645,20,1.95,-10,-6,645,20,1.92,-10,-5,645,20,1.91,-10,-4,645,20,2.05,-10,-3,645,20,1.59,-10,-2,645,20,2.18,-10,-1,645,20,2.44,-10,1,645,20,1.89,-10,2,645,20,2.00,-10,3,645,20,2.20,-10,4,645,20,1.83,-10,5,645,20,2.50,-10,6,645,20,2.00,-10,7,645,20,1.93,-10,8,645,20,2.49,-10,9,645,20,2.26,-10,10,645,20,2.21,-10,11,645,20,2.08,-10,12,645,20,2.06,-10,13,645,20,2.20,-10,14,645,20,2.19,-10,15,645,20,1.70
-9,-15,645,20,2.44,-9,-14,645,20,1.94,-9,-13,645,20,1.89,-9,-12,645,20,1.67,-9,-11,645,20,1.93,-9,-10,645,20,1.82,-9,-9,645,20,1.67,-9,-8,645,20,1.53,-9,-7,645,20,1.87,-9,-6,645,20,1.71,-9,-5,645,20,1.55,-9,-4,645,20,1.82,-9,-3,645,20,1.67,-9,-2,645,20,1.69,-9,-1,645,20,2.21,-9,1,645,20,1.62,-9,2,645,20,1.85,-9,3,645,20,1.87,-9,4,645,20,1.90,-9,5,645,20,1.89,-9,6,645,20,2.11,-9,7,645,20,1.90,-9,8,645,20,1.82,-9,9,645,20,2.29,-9,10,645,20,2.17,-9,11,645,20,2.35,-9,12,645,20,2.16,-9,13,645,20,1.98,-9,14,645,20,1.94,-9,15,645,20,2.47
-8,-15,645,20,2.19,-8,-14,645,20,2.48,-8,-13,645,20,2.16,-8,-12,645,20,2.00,-8,-11,645,20,2.30,-8,-10,645,20,2.25,-8,-9,645,20,1.64,-8,-8,645,20,1.90,-8,-7,645,20,2.06,-8,-6,645,20,1.78,-8,-5,645,20,1.83,-8,-4,645,20,1.65,-8,-3,645,20,2.33,-8,-2,645,20,2.23,-8,-1,645,20,1.91,-8,1,645,20,1.90,-8,2,645,20,2.22,-8,3,645,20,1.65,-8,4,645,20,2.47,-8,5,645,20,1.79,-8,6,645,20,2.22,-8,7,645,20,2.47,-8,8,645,20,1.54,-8,9,645,20,2.14,-8,10,645,20,2.05,-8,11,645,20,1.72,-8,12,645,20,2.34,-8,13,645,20,1.78,-8,14,645,20,2.14,-8,15,645,20,1.58
-7,-15,645,20,2.21,-7,-14,645,20,1.54,-7,-13,645,20,2.11,-7,-12,645,20,2.16,-7,-11,645,20,1.56,-7,-10,645,20,2.24,-7,-9,645,20,1.69,-7,-8,645,20,1.63,-7,-7,645,20,1.62,-7,-6,645,20,2.21,-7,-5,645,20,1.66,-7,-4,645,20,1.90,-7,-3,645,20,1.57,-7,-2,645,20,1.63,-7,-1,645,20,1.83,-7,1,645,20,1.99,-7,2,645,20,1.94,-7,3,645,20,1.62,-7,4,645,20,1.91,-7,5,645,20,1.55,-7,6,645,20,2.04,-7,7,645,20,2.27,-7,8,645,20,2.24,-7,9,645,20,2.29,-7,10,645,20,1.59,-7,11,645,20,1.88,-7,12,645,20,1.67,-7,13,645,20,2.42,-7,14,645,20,1.92,-7,15,645,20,1.75
-6,-15,645,20,1.77,-6,-14,645,20,2.20,-6,-13,645,20,1.88,-6,-12,645,20,1.66,-6,-11,645,20,2.33,-6,-10,645,20,1.62,-6,-9,645,20,1.80,-6,-8,645,20,1.53,-6,-7,645,20,2.17,-6,-6,645,20,2.21,-6,-5,645,20,1.93,-6,-4,645,20,1.60,-6,-3,645,20,1.97,-6,-2,645,20,1.83,-6,-1,645,20,2.16,-6,1,645,20,1.82,-6,2,645,20,2.45,-6,3,645,20,2.05,-6,4,645,20,1.61,-6,5,645,20,2.50,-6,6,645,20,1.70,-6,7,645,20,2.03,-6,8,645,20,2.34,-6,9,645,20,1.76,-6,10,645,20,2.43,-6,11,645,20,2.35,-6,12,645,20,2.46,-6,13,645,20,2.26,-6,14,645,20,2.13,-6,15,645,20,2.23
-5,-15,645,20,1.54,-5,-14,645,20,1.75,-5,-13,645,20,2.26,-5,-12,645,20,1.71,-5,-11,645,20,2.21,-5,-10,645,20,2.09,-5,-9,645,20,2.31,-5,-8,645,20,2.03,-5,-7,645,20,2.40,-5,-6,645,20,1.90,-5,-5,645,20,2.31,-5,-4,645,20,1.86,-5,-3,645,20,1.53,-5,-2,645,20,1.90,-5,-1,645,20,2.28,-5,1,645,20,2.43,-5,2,645,20,2.32,-5,3,645,20,1.80,-5,4,645,20,1.86,-5,5,645,20,2.00,-5,6,645,20,1.71,-5,7,645,20,1.83,-5,8,645,20,1.72,-5,9,645,20,2.23,-5,10,645,20,2.14,-5,11,645,20,1.91,-5,12,645,20,2.03,-5,13,645,20,2.00,-5,14,645,20,2.38,-5,15,645,20,1.54
-4,-15,645,20,1.75,-4,-14,645,20,1.59,-4,-13,645,20,1.61,-4,-12,645,20,2.28,-4,-11,645,20,1.55,-4,-10,645,20,2.41,-4,-9,645,20,1.66,-4,-8,645,20,1.58,-4,-7,645,20,1.72,-4,-6,645,20,2.38,-4,-5,645,20,1.86,-4,-4,645,20,1.72,-4,-3,645,20,2.22,-4,-2,645,20,2.34,-4,-1,645,20,1.77,-4,1,645,20,2.26,-4,2,645,20,1.61,-4,3,645,20,1.66,-4,4,645,20,1.50,-4,5,645,20,1.73,-4,6,645,20,2.07,-4,7,645,20,2.47,-4,8,645,20,1.68,-4,9,645,20,2.17,-4,10,645,20,1.54,-4,11,645,20,2.06,-4,12,645,20,1.79,-4,13,645,20,2.37,-4,14,645,20,1.84,-4,15,645,20,1.98
-3,-15,645,20,2.31,-3,-14,645,20,1.76,-3,-13,645,20,2.20,-3,-12,645,20,1.67,-3,-11,645,20,1.99,-3,-10,645,20,1.73,-3,-9,645,20,2.13,-3,-8,645,20,1.99,-3,-7,645,20,1.89,-3,-6,645,20,1.88,-3,-5,645,20,1.56,-3,-4,645,20,2.39,-3,-3,645,20,2.22,-3,-2,645,20,2.32,-3,-1,645,20,2.23,-3,1,645,20,1.93,-3,2,645,20,1.54,-3,3,645,20,1.96,-3,4,645,20,2.24,-3,5,645,20,2.22,-3,6,645,20,1.72,-3,7,645,20,1.60,-3,8,645,20,1.63,-3,9,645,20,2.26,-3,10,645,20,1.80,-3,11,645,20,2.21,-3,12,645,20,1.86,-3,13,645,20,2.11,-3,14,645,20,1.65,-3,15,645,20,1.82
