-15,-15,570,300,2.45,-15,-14,570,300,1.83,-15,-13,570,300,1.93,-15,-12,570,300,2.42,-15,-11,570,300,2.42,-15,-10,570,300,1.75,-15,-9,570,300,1.95,-15,-8,570,300,2.11,-15,-7,570,300,2.15,-15,-6,570,300,1.66,-15,-5,570,300,1.53,-15,-4,570,300,2.16,-15,-3,570,300,1.64,-15,-2,570,300,2.14,-15,-1,570,300,1.52,-15,1,570,300,1.78,-15,2,570,300,2.25,-15,3,570,300,2.28,-15,4,570,300,1.80,-15,5,570,300,1.56,-15,6,570,300,1.71,-15,7,570,300,2.35,-15,8,570,300,1.58,-15,9,570,300,1.81,-15,10,570,300,2.15,-15,11,570,300,2.24,-15,12,570,300,1.76,-15,13,570,300,1.72,-15,14,570,300,2.27,-15,15,570,300,1.65
-14,-15,570,300,1.64,-14,-14,570,300,2.05,-14,-13,570,300,1.59,-14,-12,570,300,2.40,-14,-11,570,300,1.86,-14,-10,570,300,2.41,-14,-9,570,300,1.54,-14,-8,570,300,1.78,-14,-7,570,300,2.47,-14,-6,570,300,2.38,-14,-5,570,300,2.23,-14,-4,570,300,1.98,-14,-3,570,300,1.71,-14,-2,570,300,2.34,-14,-1,570,300,1.69,-14,1,570,300,2.30,-14,2,570,300,2.42,-14,3,570,300,1.96,-14,4,570,300,1.56,-14,5,570,300,1.81,-14,6,570,300,2.42,-14,7,570,300,2.39,-14,8,570,300,2.14,-14,9,570,300,2.17,-14,10,570,300,2.04,-14,11,570,300,2.09,-14,12,570,300,1.64,-14,13,570,300,2.36,-14,14,570,300,2.33,-14,15,570,300,2.44
-13,-15,570,300,2.39,-13,-14,570,300,1.89,-13,-13,570,300,2.30,-13,-12,570,300,2.47,-13,-11,570,300,2.02,-13,-10,570,300,1.53,-13,-9,570,300,1.64,-13,-8,570,300,1.64,-13,-7,570,300,2.15,-13,-6,570,300,1.68,-13,-5,570,300,2.28,-13,-4,570,300,2.16,-13,-3,570,300,2.48,-13,-2,570,300,1.76,-13,-1,570,300,2.17,-13,1,570,300,2.29,-13,2,570,300,2.34,-13,3,570,300,1.89,-13,4,570,300,1.78,-13,5,570,300,1.76,-13,6,570,300,2.13,-13,7,570,300,2.03,-13,8,570,300,1.78,-13,9,570,300,1.66,-13,10,570,300,1.70,-13,11,570,300,2.31,-13,12,570,300,2.36,-13,13,570,300,2.35,-13,14,570,300,1.61,-13,15,570,300,2.39
-12,-15,570,300,1.67,-12,-14,570,300,2.10,-12,-13,570,300,2.18,-12,-12,570,300,2.04,-12,-11,570,300,2.11,-12,-10,570,300,1.83,-12,-9,570,300,1.50,-12,-8,570,300,2.32,-12,-7,570,300,1.87,-12,-6,570,300,2.14,-12,-5,570,300,1.65,-12,-4,570,300,1.74,-12,-3,570,300,2.08,-12,-2,570,300,1.80,-12,-1,570,300,1.90,-12,1,570,300,1.78,-12,2,570,300,2.21,-12,3,570,300,2.40,-12,4,570,300,1.85,-12,5,570,300,1.75,-12,6,570,300,1.98,-12,7,570,300,2.17,-12,8,570,300,1.59,-12,9,570,300,2.15,-12,10,570,300,1.59,-12,11,570,300,2.08,-12,12,570,300,2.43,-12,13,570,300,1.50,-12,14,570,300,1.86,-12,15,570,300,2.12
-11,-15,570,300,2.41,-11,-14,570,300,2.18,-11,-13,570,300,1.69,-11,-12,570,300,2.26,-11,-11,570,300,2.23,-11,-10,570,300,1.58,-11,-9,570,300,1.92,-11,-8,570,300,1.91,-11,-7,570,300,2.25,-11,-6,570,300,1.58,-11,-5,570,300,2.25,-11,-4,570,300,2.19,-11,-3,570,300,1.53,-11,-2,570,300,2.08,-11,-1,570,300,2.03,-11,1,570,300,2.14,-11,2,570,300,2.12,-11,3,570,300,2.26,-11,4,570,300,2.02,-11,5,570,300,2.39,-11,6,570,300,1.94,-11,7,570,300,1.55,-11,8,570,300,2.15,-11,9,570,300,2.29,-11,10,570,300,1.60,-11,11,570,300,2.02,-11,12,570,300,2.32,-11,13,570,300,2.13,-11,14,570,300,2.19,-11,15,570,300,1.76
-10,-15,570,300,2.12,-10,-14,570,300,1.72,-10,-13,570,300,2.12,-10,-12,570,300,1.69,-10,-11,570,300,1.78,-10,-10,570,300,1.96,-10,-9,570,300,2.19,-10,-8,570,300,1.54,-10,-7,570,300,2.32,-10,-6,570,300,2.28,-10,-5,570,300,1.81,-10,-4,570,300,1.97,-10,-3,570,300,1.85,-10,-2,570,300,1.64,-10,-1,570,300,2.47,-10,1,570,300,1.58,-10,2,570,300,2.16,-10,3,570,300,1.96,-10,4,570,300,1.56,-10,5,570,300,1.66,-10,6,570,300,1.78,-10,7,570,300,2.40,-10,8,570,300,1.61,-10,9,570,300,2.33,-10,10,570,300,1.54,-10,11,570,300,2.45,-10,12,570,300,1.77,-10,13,570,300,1.55,-10,14,570,300,2.18,-10,15,570,300,1.67
-9,-15,570,300,1.98,-9,-14,570,300,2.10,-9,-13,570,300,1.77,-9,-12,570,300,2.43,-9,-11,570,300,1.57,-9,-10,570,300,2.40,-9,-9,570,300,1.94,-9,-8,570,300,2.39,-9,-7,570,300,1.87,-9,-6,570,300,2.04,-9,-5,570,300,1.72,-9,-4,570,300,1.63,-9,-3,570,300,1.53,-9,-2,570,300,1.78,-9,-1,570,300,2.26,-9,1,570,300,2.37,-9,2,570,300,1.83,-9,3,570,300,1.77,-9,4,570,300,1.92,-9,5,570,300,1.65,-9,6,570,300,1.52,-9,7,570,300,2.27,-9,8,570,300,2.15,-9,9,570,300,1.85,-9,10,570,300,1.59,-9,11,570,300,2.09,-9,12,570,300,1.67,-9,13,570,300,1.76,-9,14,570,300,1.58,-9,15,570,300,1.50
-8,-15,570,300,1.77,-8,-14,570,300,1.72,-8,-13,570,300,2.36,-8,-12,570,300,1.66,-8,-11,570,300,2.30,-8,-10,570,300,1.83,-8,-9,570,300,1.58,-8,-8,570,300,2.40,-8,-7,570,300,1.75,-8,-6,570,300,1.58,-8,-5,570,300,2.32,-8,-4,570,300,1.88,-8,-3,570,300,1.96,-8,-2,570,300,2.33,-8,-1,570,300,2.29,-8,1,570,300,2.43,-8,2,570,300,1.99,-8,3,570,300,2.11,-8,4,570,300,1.58,-8,5,570,300,1.57,-8,6,570,300,2.02,-8,7,570,300,1.82,-8,8,570,300,2.17,-8,9,570,300,1.51,-8,10,570,300,1.98,-8,11,570,300,1.57,-8,12,570,300,2.34,-8,13,570,300,2.44,-8,14,570,300,1.99,-8,15,570,300,1.73
-7,-15,570,300,1.78,-7,-14,570,300,1.82,-7,-13,570,300,2.36,-7,-12,570,300,2.15,-7,-11,570,300,2.42,-7,-10,570,300,2.12,-7,-9,570,300,2.00,-7,-8,570,300,2.41,-7,-7,570,300,2.12,-7,-6,570,300,2.49,-7,-5,570,300,1.56,-7,-4,570,300,2.23,-7,-3,570,300,2.28,-7,-2,570,300,2.44,-7,-1,570,300,1.51,-7,1,570,300,2.38,-7,2,570,300,2.05,-7,3,570,300,2.07,-7,4,570,300,1.85,-7,5,570,300,1.65,-7,6,570,300,1.66,-7,7,570,300,2.00,-7,8,570,300,2.10,-7,9,570,300,2.25,-7,10,570,300,1.62,-7,11,570,300,1.82,-7,12,570,300,1.61,-7,13,570,300,2.06,-7,14,570,300,2.30,-7,15,570,300,1.87
-6,-15,570,300,1.80,-6,-14,570,300,1.51,-6,-13,570,300,1.82,-6,-12,570,300,2.03,-6,-11,570,300,2.14,-6,-10,570,300,2.26,-6,-9,570,300,1.69,-6,-8,570,300,2.37,-6,-7,570,300,2.13,-6,-6,570,300,2.26,-6,-5,570,300,2.29,-6,-4,570,300,1.99,-6,-3,570,300,1.76,-6,-2,570,300,1.67,-6,-1,570,300,2.37,-6,1,570,300,1.76,-6,2,570,300,1.85,-6,3,570,300,1.81,-6,4,570,300,2.39,-6,5,570,300,2.11,-6,6,570,300,1.93,-6,7,570,300,2.08,-6,8,570,300,2.34,-6,9,570,300,2.41,-6,10,570,300,1.50,-6,11,570,300,1.83,-6,12,570,300,2.47,-6,13,570,300,2.32,-6,14,570,300,1.55,-6,15,570,300,1.60
